Admissions;Time;PM10;SO2;NO2;CO;O3;Tmax;Tmaxm12;Tave;Tmin;RH;RHm01;RHm12;Tuesday;Wednesday;Thursday;Friday;Saturday;Sunday;Carn;Tirad;Corpus;Indep;Penha
60;553;41,13285714;15,0045705;47,51970727;1408,155655;32,759191;25,6;26,1475;19,95;15,55;83,555;82,8575;82,57;0;0;0;1;0;0;0;0;0;0;0
23;554;25,44428571;11,15943617;25,32210233;732,4504157;48,70675604;27,7;25,6225;20,65;14,8;76,58;80,0675;82,8575;0;0;0;0;1;0;0;0;0;0;0
21;555;21,18714286;11,23048372;16,73226528;507,5984252;44,08346613;28,4;26,65;21,7;16,7;69,845;73,2125;80,0675;0;0;0;0;0;1;0;0;0;0;0
56;556;29,02571429;11,82326914;25,97032217;930,4857442;33,0983237;28,45;28,05;22,38;17,95;69,95;69,8975;73,2125;0;0;0;0;0;0;0;0;0;0;0
42;557;34,60857143;14,46347947;32,84496213;1248,116908;26,17757324;27,65;28,425;21,09;15,9;79,66;74,805;69,8975;1;0;0;0;0;0;0;0;0;0;0
30;558;32,37428571;13,3612504;31,41996255;1362,190339;20,80881333;26,1;28,05;20,93;17,25;84,595;82,1275;74,805;0;1;0;0;0;0;0;0;0;0;0
35;559;42,66428571;13,91612556;31,74345174;1531,12533;17,62847125;25,65;26,875;20,28;16,6;87,35;85,9725;82,1275;0;0;1;0;0;0;0;0;0;0;0
38;560;43,18428571;12,37639164;33,51851129;1430,837388;21,53602112;26;25,875;20,79;16,75;84,45;85,9;85,9725;0;0;0;1;0;0;0;0;0;0;0
21;561;33,84285714;9,379608461;30,7284225;928,9805632;22,89527187;24,85;25,825;20,71;16,75;84,78;84,615;85,9;0;0;0;0;1;0;0;0;0;0;0
20;562;33,93857143;7,538115223;22,97816265;624,7420199;31,14259626;22,2;25,425;19,49;17,95;93;88,89;84,615;0;0;0;0;0;1;0;0;0;0;0
45;563;33,98285714;9,897467956;32,68995397;1122,491382;24,46215859;24,4;23,525;19,72;15,75;84,495;88,7475;88,89;0;0;0;0;0;0;0;0;0;0;0
26;564;33,98;16,69093576;37,34625268;1495,597595;21,54822936;24,9;23,3;18,86;13,8;80,535;82,515;88,7475;1;0;0;0;0;0;0;0;0;0;0
33;565;33,91428571;15,90941653;33,29258931;997,4132923;22,11276118;27,4;24,65;20,16;14,5;78,615;79,575;82,515;0;1;0;0;0;0;0;0;0;0;0
39;566;33,79428571;18,98976803;53,89544082;1360,358225;30,29325535;27,35;26,15;20,35;14,2;76,115;77,365;79,575;0;0;1;0;0;0;0;0;0;0;0
57;567;33,63;19,5644466;62,59541667;1473,158441;39,66239583;27,65;27,375;20,72;14,55;80,845;78,48;77,365;0;0;0;1;0;0;0;0;0;0;0
41;568;33,42285714;12,24185696;26,36222222;745,3817697;43,46072917;27,55;27,5;21,34;16,15;77,23;79,0375;78,48;0;0;0;0;1;0;0;0;0;0;0
27;569;33,19;12,31272677;20,84166667;595,4910187;34,1875;27,25;27,6;21,13;15,2;73,355;75,2925;79,0375;0;0;0;0;0;1;0;0;0;0;0
30;570;32,93714286;14,34498598;23,215625;936,2827392;23,40114583;30,365;27,4;23,08;18,2;78,675;76,015;75,2925;0;0;0;0;0;0;0;0;0;0;0
25;571;32,66857143;12,94786696;22,37097222;851,2128609;26,16104167;28,265;28,8075;22,74;18,275;75,32;76,9975;76,015;1;0;0;0;0;0;0;0;0;0;0
34;572;32,39571429;11,62430622;21,48150884;752,4701602;35,76677083;29,15;29,315;22,67;18,57;69,335;72,3275;76,9975;0;1;0;0;0;0;0;0;0;0;0
30;573;36,02857143;13,41280948;25,68125;789,8181259;31,596875;30,9;28,7075;22,91;17,9;68,545;68,94;72,3275;0;0;1;0;0;0;0;0;0;0;0
53;574;42,68571429;12,87593144;23,07847222;904,8907654;26,759375;31,05;30,025;23,31;18,45;74,29;71,4175;68,94;0;0;0;1;0;0;0;0;0;0;0
22;575;49,81142857;13,19749269;23,40833333;821,5716028;32,28125;31,3;30,975;24,21;20;78,795;76,5425;71,4175;0;0;0;0;1;0;0;0;0;0;0
26;576;22,76571429;8,431232035;16,74199879;407,7030316;48,64166667;22,7;31,175;20,21;17,95;84,505;81,65;76,5425;0;0;0;0;0;1;0;0;0;0;0
34;577;35,29714286;9,860936518;30,37625;1012,329;25,6621875;21,44;27;19,71;18,45;87,725;86,115;81,65;0;0;0;0;0;0;0;0;0;0;0
18;578;47,94285714;13,4824285;32,54972222;1037,3625;20,91552083;28,83;22,07;23,25;19,565;83,6;85,6625;86,115;1;0;0;0;0;0;0;0;0;0;0
34;579;34,82714286;11,39363027;29,78611111;799,7425;41,06041667;26,1;25,135;22,41;19,9;83,19;83,395;85,6625;0;1;0;0;0;0;0;0;0;0;0
20;580;20,34714286;9,04471791;28,26041667;785,88;30,72291667;25,15;27,465;21,25;19,55;89,785;86,4875;83,395;0;0;1;0;0;0;0;0;0;0;0
20;581;24,99571429;10,57098086;34,1375;1394,6;29,36666667;22,9;25,625;20,98;19,7;96,08;92,9325;86,4875;0;0;0;1;0;0;0;0;0;0;0
20;582;24,82285714;9,66747719;24,30208333;935,0525;30,73229167;26,8;24,025;22,19;19,75;89,235;92,6575;92,9325;0;0;0;0;1;0;0;0;0;0;0
20;583;20,23285714;9,013143309;15,82847222;501,0375;34,53958333;27,34567697;24,85;22,04;20;88,34;88,7875;92,6575;0;0;0;0;0;1;0;0;0;0;0
34;584;30,10142857;10,79252499;20,98844697;859,4341848;35,30208333;28,95;27,07283849;22,51;18,9;76,99;82,665;88,7875;0;0;0;0;0;0;0;0;0;0;0
18;585;30,37571429;10,57938678;24,10301932;851,5125;30,83125;26,85;28,14783849;21,23;16,35;76,045;76,5175;82,665;1;0;0;0;0;0;0;0;0;0;0
26;586;32,70714286;10,255744;22,04791667;757,49;29,26145833;27,3;27,9;21,47;16,05;75,97;76,0075;76,5175;0;1;0;0;0;0;0;0;0;0;0
36;587;30,30571429;10,81652385;17,70138889;656;30,38333333;30,1;27,075;23,1;19,65;78,16;77,065;76,0075;0;0;1;0;0;0;0;0;0;0;0
31;588;34,40285714;11,19182673;22,34652778;937,4175;25,97604167;27,65;28,7;22,66;19,55;81,995;80,0775;77,065;0;0;0;1;0;0;0;0;0;0;0
33;589;26,04571429;10,67119445;18,47013889;720,51;30,08020833;26,7170164;28,875;22,55;19,22519861;79,69;80,8425;80,0775;0;0;0;0;1;0;0;0;0;0;0
29;590;22,68857143;9,044156778;13,60763889;487,6975;30,471875;25,54399803;27,1835082;21,89;17,95481375;83,28;81,485;80,8425;0;0;0;0;0;1;0;0;0;0;0
49;591;37,96;11,6899769;18,59277778;820,974;32,09559094;27,72074407;26,13050722;23,19;18,84965547;74,35;78,815;81,485;0;0;0;0;0;0;0;0;0;0;0
46;592;37,47857143;12,28033966;20,05099803;746,38675;32,9585188;28,41701288;26,63237105;23,15;18,85763195;77,015;75,6825;78,815;1;0;0;0;0;0;0;0;0;0;0
34;593;39,4;11,1184453;18,10629702;733,1213858;33,45043288;29,20859718;28,06887848;23,65;19,84730361;74,365;75,69;75,6825;0;1;0;0;0;0;0;0;0;0;0
28;594;42,38142857;12,04216556;19,57039142;954,19;32,05724109;29,79969011;28,81280503;24,06;20,53784096;74,83;74,5975;75,69;0;0;1;0;0;0;0;0;0;0;0
31;595;34,73857143;12,41448015;25,13263889;944,7175;30,70104167;27,82587513;29,50414365;23,3;19,54634279;77,925;76,3775;74,5975;0;0;0;1;0;0;0;0;0;0;0
40;596;31,56;10,74330131;18,26053465;684,6225;34,67916667;29,00211469;28,81278262;23,13;18,46170755;75,995;76,96;76,3775;0;0;0;0;1;0;0;0;0;0;0
33;597;36,13285714;12,65839996;17,47075579;688,32;36,45625;29,97937563;28,41399491;24,37;20,91710093;75,52;75,7575;76,96;0;0;0;0;0;1;0;0;0;0;0
45;598;38,43571429;8,40334509;24,43576302;575,7775;51,40833333;23,17128783;29,49074516;21,56;18,88032523;72,98;74,25;75,7575;0;0;0;0;0;0;0;0;0;0;0
35;599;37,98428571;9,170708865;34,3159844;973,75;31,84770833;20,76888672;26,57533173;18,96;17,93822728;72,555;72,7675;74,25;1;0;0;0;0;0;0;0;0;0;0
29;600;36,00142857;13,54873967;33,24583333;1026,9325;27,50520833;27,37349102;21,97008728;22,19;18,88340904;72,565;72,56;72,7675;0;1;0;0;0;0;0;0;0;0;0
50;601;38,38857143;8,932353897;32,96027778;1032,739;31,9940625;28,31533767;24,07118887;22,93;18,88298622;72,68;72,6225;72,56;0;0;1;0;0;0;0;0;0;0;0
41;602;43,71714286;11,87250213;30,03027778;1275,4065;27,0146875;27,36668035;27,84441435;22,78;18,87863842;72,88;72,78;72,6225;0;0;0;1;0;0;0;0;0;0;0
31;603;33,69142857;9,533690731;18,73055555;648,24;42,1125;27,35765409;27,84100901;22,64;19,81356044;73,16;73,02;72,78;0;0;0;0;1;0;0;0;0;0;0
17;604;36,90428571;10,04495386;11,9375;560,1175;47,38541667;32,05775255;27,36216722;24,63;19,80038337;73,505;73,3325;73,02;0;0;0;0;0;1;0;0;0;0;0
47;605;41,30428571;8,68464334;32,32083333;1011,1325;42,15625;27,32494649;29,70770332;22,14;19,7663873;73,89;73,6975;73,3325;0;0;0;0;0;0;0;0;0;0;0
35;606;29,97;7,378032608;29,12013889;1068,56;36,11041667;23,6;29,69134952;20,14;17,3;81,58;77,735;73,6975;1;0;0;0;0;0;0;0;0;0;0
28;607;30,61285714;7,984613643;25,62159722;598,45725;43,03854167;21,6;25,46247325;18,94;16,15;71,86;76,72;77,735;0;1;0;0;0;0;0;0;0;0;0
27;608;36,6;10,44222955;37,00603865;1092,83;32,20520833;23,5;22,6;18,74;14,9;73,155;72,5075;76,72;0;0;1;0;0;0;0;0;0;0;0
42;609;33,08428571;9,099079696;28,18541667;814,66;37,67916667;25,95;22,55;19,52;13,1;71,97;72,5625;72,5075;0;0;0;1;0;0;0;0;0;0;0
52;610;35,99571429;11,56236438;19,68194445;601,63;43,8875;28,9;24,725;22,41;17,1;67,69;69,83;72,5625;0;0;0;0;1;0;0;0;0;0;0
26;611;39,14428571;10,09207934;24,25208333;674,2725;58,8375;31,3;27,425;24,12;20,4;68,845;68,2675;69,83;0;0;0;0;0;1;0;0;0;0;0
46;612;45,66142857;8,916812537;31,88064614;967,5184629;54,35291957;26,3;30,1;22,06;18,9;77,48;73,1625;68,2675;0;0;0;0;0;0;0;0;0;0;0
30;613;13,32142857;5,692588003;22,00416667;601,945;41,70208333;19,4;28,8;17;15;85,14;81,31;73,1625;1;0;0;0;0;0;0;0;0;0;0
34;614;31,33714286;7,552988267;29,81041667;816,9225;38,77916667;20,5;22,85;17,47;15,7;73,665;79,4025;81,31;0;1;0;0;0;0;0;0;0;0;0
48;615;16,42857143;5,84800775;26,45625;564,3825;31,03333333;19,65;19,95;17,38;15,95;88,065;80,865;79,4025;0;0;1;0;0;0;0;0;0;1;0
40;616;34,63714286;8,534921736;32,74236111;1381,8475;26,52708333;23,5;20,075;19,14;16,45;79,905;83,985;80,865;0;0;0;1;0;0;0;0;0;0;0
33;617;21,45285714;9,686307037;28,15833333;648,8925;30,24479167;24,15;21,575;19,24;16,4;81,05;80,4775;83,985;0;0;0;0;1;0;0;0;0;0;0
28;618;23,66714286;9,113430498;19,25833334;567,785;31,72395833;27,8;23,825;21,6;15,4;79,83;80,44;80,4775;0;0;0;0;0;1;0;0;0;0;0
39;619;34,87;11,47073632;21,69142512;881,6125;25,89960466;28,75;25,975;23,26;19,75;80,61;80,22;80,44;0;0;0;0;0;0;0;0;0;0;0
44;620;32,69571429;11,07594549;22,95271739;866,135;28,45367343;27,95;28,275;22,68;18,3;77,64;79,125;80,22;1;0;0;0;0;0;0;0;0;0;0
34;621;34,61571429;9,909904448;21,12179952;807,8622788;31,69654412;28,95;28,35;23,04;18,3;75,425;76,5325;79,125;0;1;0;0;0;0;0;0;0;0;0
48;622;39,81142857;10,09111131;20,05902778;877,5775;33,19667404;29,1;28,45;23,81;20,05;75,53;75,4775;76,5325;0;0;1;0;0;0;0;0;0;0;0
42;623;39,89;11,38517984;20,62944444;946,3335;29,20754728;31,635;29,025;24,48;20,45;74,95;75,24;75,4775;0;0;0;1;0;0;0;0;0;0;0
47;624;45,38714286;14,5290557;22,3625;1009,94;34,33315451;30,9;30,3675;24,66;20,8;74,275;74,6125;75,24;0;0;0;0;1;0;0;0;0;0;0
30;625;32,62714286;9,717979217;17,08194445;536,015;36,68438089;30,1;31,2675;24,31;20,4;76,835;75,555;74,6125;0;0;0;0;0;1;0;0;0;0;0
44;626;31,77142857;7,506237581;28,38404785;966,2835;38,74832494;29,05;30,5;23,17;20,6;80,365;78,6;75,555;0;0;0;0;0;0;0;0;0;0;0
26;627;30,11714286;10,5208756;35,38488682;956,695;50,43346303;26,545;29,575;22,53;19,8;81,455;80,91;78,6;1;0;0;0;0;0;0;0;0;0;0
48;628;26,25142857;9,986164709;33,11173611;1010,38675;37,76744025;25,58;27,7975;22,36;20,19;84,955;83,205;80,91;0;1;0;0;0;0;0;0;0;0;0
48;629;38,63285714;13,47831328;27,3125;860,455;29,05306073;29,95;26,0625;24,45;21,9;77,065;81,01;83,205;0;0;1;0;0;0;0;0;0;0;0
40;630;39,16285714;10,74708391;36,94243056;1038,00525;52,91367938;26,16;27,765;23,04;21,85;77,965;77,515;81,01;0;0;0;1;0;0;0;0;0;0;0
38;631;44,52;17,585221;34,36875;1051,3675;38,23171913;28,4;28,055;24,46;20,85;77,665;77,815;77,515;0;0;0;0;1;0;0;0;0;0;0
17;632;28,25714286;7,840539969;21,2125;559,4425;58,20021615;27,4;27,28;22,96;21,3;81,33;79,4975;77,815;0;0;0;0;0;1;0;0;0;0;0
44;633;28,78;8,531047051;26,94784722;662,31275;50,19595005;25,075;27,9;21,33;19,04;80,835;81,0825;79,4975;0;0;0;0;0;0;0;0;0;0;0
31;634;24,02142857;9,328311201;30,80715278;779,3645;38,88078257;21,67;26,2375;19,42;17,75;83,405;82,12;81,0825;1;0;0;0;0;0;0;0;0;0;0
38;635;32,65571429;11,97645152;33,23444445;876,179;29,99216879;24,165;23,3725;19,91;17,72;75,49;79,4475;82,12;0;1;0;0;0;0;0;0;0;0;0
39;636;30,44428571;13,86435294;34,78138889;1008,5665;31,22165017;25,51;22,9175;20,51;17,145;75,775;75,6325;79,4475;0;0;1;0;0;0;0;0;0;0;0
32;637;35,98571429;14,55710251;29,19597222;987,404;33,51392617;29,46;24,8375;22,61;16,29;73,65;74,7125;75,6325;0;0;0;1;0;0;0;0;0;0;0
34;638;43,58285714;9,543948674;26,47347222;637,75525;41,99678379;28,215;27,485;22,92;18,11;78,54;76,095;74,7125;0;0;0;0;1;0;0;0;0;0;0
17;639;19,85142857;8,893335333;23,58909722;695,659;41,74168758;23,01;28,8375;21,51;19,97;88,16;83,35;76,095;0;0;0;0;0;1;0;0;0;0;0
44;640;23,04571429;12,84201253;27,53373793;1101,32775;32,32183898;26,45;25,6125;22,89;20,885;80,565;84,3625;83,35;0;0;0;0;0;0;0;0;0;0;0
55;641;31,79571429;14,37963738;24,83409722;1201,08625;22,72844652;29,64;24,73;24,29;21,035;80,485;80,525;84,3625;1;0;0;0;0;0;0;0;0;0;0
43;642;33,42571429;14,33483321;19,114375;828,64425;27,11864685;29,525;28,045;24,83;21,74;81,285;80,885;80,525;0;1;0;0;0;0;0;0;0;0;0
33;643;32,24285714;12,95268723;19,03222222;917,51375;29,94698027;28,5;29,5825;24,37;21,84;77,89;79,5875;80,885;0;0;1;0;0;0;0;0;0;0;0
40;644;35,60285714;13,03049652;21,30743056;837,4325;30,16266316;28,68;29,0125;24,47;20,75;73,71;75,8;79,5875;0;0;0;1;0;0;0;0;0;0;0
50;645;30,01;13,75543407;19,51444445;779,9135;33,92384118;28;28,59;23,98;21,87;79,44;76,575;75,8;0;0;0;0;1;0;0;0;0;0;0
29;646;28,62142857;14,80667213;17,49715278;626,0565;33,7722979;27,615;28,34;24,16;22,25;82,32;80,88;76,575;0;0;0;0;0;1;0;0;0;0;0
48;647;35,64428571;14,50322582;25,81677921;1113,583044;26,81511692;27,7;27,8075;24,13;21,8;78,835;80,5775;80,88;0;0;0;0;0;0;0;0;0;0;0
58;648;39,68714286;15,48262782;26,54255051;1133,195232;24,11028514;28,65;27,6575;24,02;20,5;77,95;78,3925;80,5775;1;0;0;0;0;0;0;0;0;0;0
38;649;31,31571429;10,78895182;23,4646794;704,2413153;27,69682136;25,95;28,175;22,61;20,45;80,26;79,105;78,3925;0;1;0;0;0;0;0;0;0;0;0
22;650;35,59285714;17,41257458;12,84791667;667,2953576;34,01177227;31,8;27,3;25,65;20,95;74,915;77,5875;79,105;0;0;1;0;0;0;0;0;0;0;0
69;651;25,93285714;9,710111575;21,74037698;672,152611;27,95302104;28,45;28,875;24,12;22,55;82,835;78,875;77,5875;0;0;0;1;0;0;0;0;0;0;0
36;652;27,52;10,76048152;21,65902778;727,8975952;34,74667076;29,1;30,125;24,62;22,4;82,5;82,6675;78,875;0;0;0;0;1;0;0;0;0;0;0
42;653;21,51857143;15,3373079;19,84166667;711,1898696;34,55364019;27,9;28,775;24,33;22,55;79,675;81,0875;82,6675;0;0;0;0;0;1;0;0;0;0;0
49;654;23,38714286;13,78569597;21,96780495;933,4671831;28,83833624;27,205;28,5;24,16;21,75;82,665;81,17;81,0875;0;0;0;0;0;0;0;0;0;0;0
53;655;31,16714286;15,35133937;19,13263889;996,905026;28,9085576;29,5;27,5525;25,18;22,6;78,42;80,5425;81,17;1;0;0;0;0;0;0;0;0;0;0
35;656;37,37142857;10,69822467;22,96180556;936,0472338;32,25001019;29,1;28,3525;24,8;21,4;78,38;78,4;80,5425;0;1;0;0;0;0;0;0;0;0;0
49;657;33,60571429;12,25890173;26,30625;1114,125641;17,19999617;26;29,3;23,89;22,3;84,775;81,5775;78,4;0;0;1;0;0;0;0;0;0;0;0
37;658;20,67142857;8,581000509;18,12638889;622,8220765;47,68212177;24,15;27,55;21,89;19,9;78,785;81,78;81,5775;0;0;0;1;0;0;0;0;0;0;0
44;659;24,83428571;9,525294282;25,13541667;623,6164989;40,38768677;24,2;25,075;20,35;18;74,16;76,4725;81,78;0;0;0;0;1;0;0;0;0;0;0
49;660;20,65285714;10,09034955;23,73819444;687,3728404;42,40717594;22,6;24,175;19,74;17,2;79,495;76,8275;76,4725;0;0;0;0;0;1;0;0;0;0;0
29;661;18,12857143;11,77087999;34,05857495;1084,834825;37,81841353;23,45;23,4;18,81;16,55;83,79;81,6425;76,8275;0;0;0;0;0;0;0;0;0;0;0
39;662;34,11857143;11,08947523;33,21266105;1259,291162;25,35260669;24,88;23,025;20,62;17,5;79,725;81,7575;81,6425;1;0;0;0;0;0;0;0;0;0;0
41;663;33,78142857;14,11419277;32,51914655;982,7309871;23,8656514;26,1;24,165;21,81;18,55;78,32;79,0225;81,7575;0;1;0;0;0;0;0;0;0;0;0
53;664;36,30142857;12,31144985;21,43229167;799,553419;31,86520982;32,645;25,49;24,77;18,45;72,92;75,62;79,0225;0;0;1;0;0;0;0;0;0;0;0
42;665;35,93428571;9,316013341;26,21833333;687,4930243;45,70850973;29,75;29,3725;23,96;20,8;74,205;73,5625;75,62;0;0;0;1;0;0;0;0;0;0;0
59;666;38,8;8,640033431;26,14513889;759,086876;47,31668828;25,55;31,1975;22,45;19,8;77,955;76,08;73,5625;0;0;0;0;1;0;0;0;0;0;0
26;667;27,74285714;9,772211078;23,63321256;636,693451;45,5400524;26,6;27,65;22,61;19,6;75,065;76,51;76,08;0;0;0;0;0;1;0;0;0;0;0
51;668;37,06428571;14,91720138;26,67527778;1203,4845;34,86606492;29,85;26,075;25,21;19,7;77,04;76,0525;76,51;0;0;0;0;0;0;0;0;0;0;0
49;669;38,17571429;11,45077154;16,21756945;693,1917418;37,58279668;29,46;28,225;25,46;23,405;81,96;79,5;76,0525;1;0;0;0;0;0;0;0;0;0;0
46;670;36,94857143;10,93252462;19,31684783;917,8935955;32,05194511;28,97;29,655;24,95;22,45;82,715;82,3375;79,5;0;1;0;0;0;0;0;0;0;0;0
27;671;34,17714286;12,59524751;13,16597222;530,1364375;35,49779351;30,95;29,215;25,93;22,6;78,86;80,7875;82,3375;0;0;1;0;0;0;0;0;0;0;0
48;672;35,37;12,76248865;23,66527778;1000,603907;26,64115563;31;29,96;25,33;22,95;80,07;79,465;80,7875;0;0;0;1;0;0;0;0;0;0;0
44;673;17,21285714;7,677543523;17,89097222;543,0194092;48,70001702;28,05;30,975;24,32;22,2;82,88;81,475;79,465;0;0;0;0;1;0;0;0;0;0;0
20;674;13,44;8,170237733;12,38333334;460,3596844;40,41937208;26,15;29,525;23,01;21;79,91;81,395;81,475;0;0;0;0;0;1;0;0;0;0;0
46;675;24,31857143;9,426200331;22,44239759;999,9225909;28,23563279;29,05;27,1;24,44;20,85;77,175;78,5425;81,395;0;0;0;0;0;0;0;0;0;0;0
33;676;28,73714286;8,342821967;28,1535232;1037,622;35,34856225;33,065;27,6;25,5;22,885;78,305;77,74;78,5425;1;0;0;0;0;0;0;0;0;0;0
39;677;32,11857143;8,109273398;17,79401268;559,7994007;43,74771647;25,445;31,0575;22,81;18,95;70,285;74,295;77,74;0;1;0;0;0;0;0;0;0;0;0
39;678;37,82142857;10,12935977;30,08027778;889,7310861;33,65245966;24,6;29,255;21,8;18,85;70,42;70,3525;74,295;0;0;1;0;0;0;0;0;0;0;0
24;679;23,91428571;8,533278833;29,26631945;965,6139589;36,08830185;21,57;25,0225;19,25;17;84,725;77,5725;70,3525;0;0;0;1;0;0;0;0;0;0;0
25;680;10,95142857;7,72458424;26,99583333;830,785705;39,41441868;19,55;23,085;17,9;16,8;87,9;86,3125;77,5725;0;0;0;0;1;0;0;0;0;0;0
25;681;15,60857143;7,418126447;19,875;659,3002906;31,56852395;21,55;20,56;19,28;17,6;86,3;87,1;86,3125;0;0;0;0;0;1;0;0;0;0;0
26;682;18,44714286;8,443474437;23,49599098;1059,054919;34,00499888;22,23;20,55;20,53;18,7;88,95;87,625;87,1;0;0;0;0;0;0;0;0;0;0;0
16;683;20,97;9,050641061;38,7284864;1717,115018;22,6445193;21,895;21,89;21,06;20,05;90,36;89,655;87,625;1;0;0;0;0;0;0;0;0;0;0
28;684;33,20857143;10,44411214;18,34119323;692,5355523;24,32744856;27,7;22,0625;23,83;21;83,88;87,12;89,655;0;1;0;0;0;0;0;0;0;0;0
36;685;35,77142857;13,00482616;19,79752513;1102,774551;22,39772781;28,75;24,7975;24,44;21,35;82,28;83,08;87,12;0;0;1;0;0;0;0;0;0;0;0
37;686;39,18714286;12,61612849;18,49412522;946,0350116;27,04974921;30,015;28,225;25;20,5;76,725;79,5025;83,08;0;0;0;1;0;0;0;0;0;0;0
26;687;36,52571429;13,02258052;16,00417363;652,8863759;30,13723643;31,6;29,3825;25,53;21,3;74,09;75,4075;79,5025;0;0;0;0;1;0;0;0;0;0;0
20;688;25,58571429;14,4022778;15,08233633;734,5068508;28,63365349;31,95;30,8075;26,18;21,4;75,76;74,925;75,4075;0;0;0;0;0;1;0;0;0;0;0
49;689;35,77142857;15,30826227;16,96916753;875,765378;25,20845059;33,2;31,775;27,08;22,7;75,41;75,585;74,925;0;0;0;0;0;0;0;0;0;0;0
27;690;26,45857143;9,685399701;29,59620559;855,9624587;51,4582002;29,3;32,575;25,26;22,91;77,405;76,4075;75,585;1;0;0;0;0;0;0;0;0;0;0
29;691;23,46571429;10,33987497;22,21719341;876,6603334;42,74245859;29,09;31,25;25,07;22,15;73,595;75,5;76,4075;0;1;0;0;0;0;0;0;0;0;0
28;692;35,80857143;17,47388995;25,10030846;1105,492153;27,82352414;31,04;29,195;26,17;21,45;77,5;75,5475;75,5;0;0;1;0;0;0;0;0;0;0;0
29;693;29,08571429;14,19555343;20,12713601;1116,608423;21,28454512;29,8;30,065;26,31;22,535;79,62;78,56;75,5475;0;0;0;1;0;0;0;0;0;0;0
40;694;25,79571429;12,34262776;15,27239287;725,1778657;29,5137561;30,185;30,42;26,04;22,4;76,495;78,0575;78,56;0;0;0;0;1;0;0;0;0;0;0
21;695;24,04857143;12,50132262;13,22304155;614,6027931;34,63764685;31,2;29,9925;25,83;20,65;75,915;76,205;78,0575;0;0;0;0;0;1;0;0;0;0;0
26;696;28,90428571;15,27675827;17,96404305;867,5940867;24,53013249;30,25;30,6925;26,41;22,7;80,65;78,2825;76,205;0;0;0;0;0;0;0;0;0;0;0
34;697;28,81714286;12,50372145;17,22578964;799,3723534;29,75684188;32,965;30,725;27,25;24,365;78,285;79,4675;78,2825;1;0;0;0;0;0;0;0;0;0;0
32;698;38,77428571;14,58317538;16,25083967;831,0307694;27,72717224;35;31,6075;27,9;24,35;75,525;76,905;79,4675;0;1;0;0;0;0;0;0;0;0;0
34;699;34,01428571;11,84015902;28,65103732;1001,440686;23,5465539;28,5;33,9825;25,66;23,31;84,995;80,26;76,905;0;0;1;0;0;0;0;0;0;0;0
15;700;15,28285714;9,221545987;23,55269113;730,0892568;32,74016262;24,015;31,75;22,94;22,2;89,945;87,47;80,26;0;0;0;1;0;0;0;0;0;0;0
39;701;36,70714286;10,28684216;21,81698845;812,2668991;33,15573137;26,65;26,2575;23,45;21;73,43;81,6875;87,47;0;0;0;0;1;0;0;0;0;0;0
19;702;32,69142857;9,415120073;20,89486003;666,4416937;34,11381383;27,4;25,3325;23,78;20,45;71,97;72,7;81,6875;0;0;0;0;0;1;0;0;0;0;0
27;703;34,23571429;12,57806607;20,72099868;1087,93331;26,50314739;29,93;27,025;25,88;22,15;76,14;74,055;72,7;0;0;0;0;0;0;0;0;0;0;0
37;704;33,11142857;15,0898003;17,73406481;981,4082254;24,52225841;33,2;28,665;27,45;23,38;73,11;74,625;74,055;1;0;0;0;0;0;0;0;0;0;0
45;705;38,77285714;16,71106126;18,57892941;917,3872628;29,75277034;34,17;31,565;28,01;24,095;72,46;72,785;74,625;0;1;0;0;0;0;0;0;0;0;0
30;706;30,17142857;12,4202997;24,6995953;1096,909918;29,70185694;31,88;33,685;26,18;22,9;79,845;76,1525;72,785;0;0;1;0;0;0;0;0;0;0;0
19;707;21,21428571;10,15667275;36,73255887;1317,372651;28,97584006;25,915;33,025;23,24;21,65;83,77;81,8075;76,1525;0;0;0;1;0;0;0;0;0;0;0
17;708;22,09571429;8,751874746;29,35816825;963,6080751;27,55616014;27,75;28,8975;23,43;20,85;84,065;83,9175;81,8075;0;0;0;0;1;0;0;0;0;0;0
20;709;11,24428571;8,11183833;20,05048989;919,9660446;41,54560407;24,35;26,8325;22,44;21,2;89,32;86,6925;83,9175;0;0;0;0;0;1;0;0;0;0;0
23;710;14,41571429;9,187930454;23,08800037;817,3177182;31,77884651;26,14;26,05;22,92;21,35;87,665;88,4925;86,6925;0;0;0;0;0;0;0;0;0;0;0
34;711;16,37857143;9,542056886;22,99832764;806,5912051;34,99508583;28,25;25,245;24,32;21,55;80,56;84,1125;88,4925;1;0;0;0;0;0;0;0;0;0;0
24;712;33,92142857;10,80729699;25,96308266;1047,050264;25,44395458;28,885;27,195;24,91;21,45;80,77;80,665;84,1125;0;1;0;0;0;0;0;0;0;0;0
27;713;22,15285714;9,19602233;24,82059058;1116,75848;22,72431436;25,13;28,5675;23,17;21,99;87,635;84,2025;80,665;0;0;1;0;0;0;0;0;0;0;0
25;714;29,55857143;10,50420856;24,68606425;1006,806387;22,54984458;29,215;27,0075;24,53;21,975;83,5;85,5675;84,2025;0;0;0;1;0;0;0;0;0;0;0
31;715;28,67142857;10,9365616;20,24462201;709,3053114;24,78044986;27,175;27,1725;24,48;22,695;83,695;83,5975;85,5675;0;0;0;0;1;0;0;0;0;0;0
